"ID","Response"
"AUS000056510499",1
"AUS000056510505",0
"AUS000056610517",1
"AUS000056810573",0
"AUS000057010608",0
"AUS000057210644",0
"AUS000057210660",1
"AUS000057310668",1
"AUS000057310674",1
"AUS000057310676",1
"AUS000057410697",1
"AUS000057610718",1
"AUS000057710736",1
"AUS000057710740",0
"AUS000057810757",0
"AUS000057810763",0
"AUS000058010794",1
"AUS000058110809",1
"AUS000058110812",1
"AUS000058210823",0
"AUS000058310859",0
"AUS000058410869",1
"AUS000058510885",1
"AUS000058510886",1
"AUS000058710936",1
"AUS000058710946",1
"AUS000058810964",1
"AUS000058810965",1
"AUS000058910986",0
"AUS000059111010",0
"AUS000059111011",1
"AUS000059211018",0
"AUS000059211032",0
"AUS000059311037",0
"AUS000059411056",1
"AUS000059411060",1
"AUS000059411072",0
"AUS000059511082",1
"AUS000059511088",1
"AUS000059711107",0
"AUS000059711108",1
"AUS000059711113",1
"AUS000059711119",0
"AUS000059811149",0
"AUS000059911157",1
"AUS000059911167",1
"AUS000060111204",0
"AUS000060111207",0
"AUS000060211212",0
"AUS000060211213",1
"AUS000060211223",0
"AUS000060311236",0
"AUS000060311242",1
"AUS000060411247",0
"AUS000060411248",0
"AUS000060411259",0
"AUS000060511274",1
"AUS000060611296",0
"AUS000060611298",1
"AUS000060711312",1
"AUS000060711315",1
"AUS000060911355",0
"AUS000060911359",0
"AUS000061011369",1
"AUS000061111389",1
"AUS000061111394",0
"AUS000061111400",1
"AUS000061211402",1
"AUS000061211419",0
"AUS000061311431",1
"AUS000061311437",0
"AUS000061511475",1
"AUS000061611488",1
"AUS000061611499",0
"AUS000061711505",1
"AUS000061711506",0
"AUS000061811521",1
"AUS000061811522",0
"AUS000061811529",1
"AUS000061911538",1
"AUS000061911541",1
"AUS000062011553",0
"AUS000062011565",0
"AUS000062111574",0
"AUS000062211593",1
"AUS000062211599",0
"AUS000062311608",0
"AUS000062411630",1
"AUS000062511641",1
"AUS000062611664",0
"AUS000062711687",0
"AUS000062811696",0
"AUS000062811708",1
"AUS000062911713",1
"AUS000063111756",1
"AUS000063111767",1
"AUS000063211796",0
"AUS000063411822",1
"AUS000063411831",1
"AUS000063511835",1
"AUS000063511842",1
"AUS000063511849",1
"AUS000063611851",0
"AUS000063611859",1
"AUS000063811912",1
"AUS000063811916",1
"AUS000063911920",1
"AUS000064011943",0
"AUS000064011945",0
"AUS000064011958",1
"AUS000064111961",1
"AUS000064111964",1
"AUS000064111969",0
"AUS000064212000",0
"AUS000064312020",0
"AUS000064512057",0
"AUS000064812083",1
"AUS000064812093",0
"AUS000064912119",1
"AUS000065012132",1
"AUS000065112153",0
"AUS000065212157",0
"AUS000065212167",1
"AUS000065312190",1
"AUS000065312198",0
"AUS000065312202",1
"AUS000065412220",0
"AUS000065412228",1
"AUS000065412229",0
"AUS000065512250",1
"AUS000065512253",1
"AUS000065612261",0
"AUS000065612263",0
"AUS000065612275",1
"AUS000065712288",0
"AUS000065812303",0
"AUS000065812318",1
"AUS000065912334",0
"AUS000066012341",1
"AUS000066012346",0
"AUS000066012349",1
"AUS000066112367",1
"AUS000066312401",1
"AUS000066312409",0
"AUS000066412424",0
"AUS000066412426",1
"AUS000066412427",1
"AUS000066512432",1
"AUS000066612454",0
"AUS000066712474",1
"AUS000066712479",1
"AUS000066812490",0
"AUS000066812499",0
"AUS000066812501",0
"AUS000066912507",0
"AUS000066912510",0
"AUS000066912512",0
"AUS000067012519",1
"AUS000067012525",1
"AUS000067112542",1
"AUS000067112549",1
"AUS000067212571",0
"AUS000067312580",0
"AUS000067412600",1
"AUS000067412607",1
"AUS000067712646",0
"AUS000067712648",1
"AUS000067712649",1
"AUS000067812660",0
"AUS000067912674",0
"AUS000067912686",0
"AUS000068012691",1
"AUS000068012693",0
"AUS000068012696",1
"AUS000068012702",1
"AUS000068112718",1
"AUS000068212745",0
"AUS000068412768",1
"AUS000068412778",1
"AUS000068412779",1
"AUS000068612824",0
"AUS000068712835",1
"AUS000068812860",1
"AUS000068812864",1
"AUS000068912889",0
"AUS000069312958",1
"AUS000069312961",1
"AUS000069412962",0
"AUS000069512981",1
"AUS000069512994",0
"AUS000069612997",1
"AUS000069613015",1
"AUS000069813023",1
"AUS000069813024",1
"AUS000069813034",1
"AUS000069913042",1
"AUS000069913047",1
"AUS000069913049",1
"AUS000070013054",1
"AUS000070013061",1
"AUS000070013063",1
"AUS000070013067",1
"AUS000070213093",1
"AUS000070313123",1
"AUS000070413140",0
"AUS000070613182",0
"AUS000070713197",0
"AUS000070713202",0
"AUS000070813207",1
"AUS000070813224",0
"AUS000071013248",1
"AUS000071113266",0
"AUS000071113268",1
"AUS000071113275",1
"AUS000071313304",0
"AUS000071413319",1
"AUS000071513342",0
"AUS000071613358",1
"AUS000071713379",1
"AUS000071813399",0
"AUS000071913411",1
"AUS000072213453",1
"AUS000072213457",1
"AUS000072313477",1
"AUS000072413486",0
"AUS000072413491",0
"AUS000072613534",1
"AUS000072613538",0
"AUS000072613546",1
"AUS000072713547",1
"AUS000072713560",0
"AUS000072813570",0
"AUS000072813577",0
"AUS000072913600",1
"AUS000073013613",1
"AUS000073013620",0
"AUS000073113646",0
"AUS000073213649",1
"AUS000073213652",1
"AUS000073213660",0
"AUS000073413689",1
"AUS000073513725",1
"AUS000073513733",0
"AUS000073613738",1
"AUS000073613739",1
"AUS000073613749",1
"AUS000073713763",1
"AUS000073713766",1
"AUS000073813786",1
"AUS000073813791",0
"AUS000073813795",0
"AUS000073913805",1
"AUS000073913808",1
"AUS000074013814",1
"AUS000074113837",1
"AUS000074213875",1
"AUS000074313885",0
"AUS000074413894",1
"AUS000074413905",1
"AUS000074513925",1
"AUS000074613943",1
"AUS000074713960",1
"AUS000074713971",0
"AUS000074813989",0
"AUS000074914000",1
"AUS000074914005",1
"AUS000074914012",0
"AUS000075014034",1
"AUS000075014035",1
"AUS000075014037",0
"AUS000075114047",1
"AUS000075114056",1
"AUS000075314083",1
"AUS000075414093",0
"AUS000075414097",0
"AUS000075414100",1
"AUS000075514116",1
"AUS000075514117",1
"AUS000075514131",1
"AUS000075714153",0
"AUS000075714166",0
"AUS000075814169",1
"AUS000075914197",1
"AUS000075914206",1
"AUS000076114231",1
"AUS000076214251",0
"AUS000076414281",0
"AUS000076514291",1
"AUS000076614309",0
"AUS000076714330",1
"AUS000076714331",1
"AUS000076814349",0
"AUS000077014372",0
"AUS000077014373",0
"AUS000077114396",1
"AUS000077114403",1
"AUS000077214418",0
"AUS000077214419",0
"AUS000077214425",1
"AUS000077514467",0
"AUS000077514475",0
"AUT000000100009",0
"AUT000000200038",1
"AUT000000200044",0
"AUT000000400061",1
"AUT000000400068",0
"AUT000000500073",1
"AUT000000500078",1
"AUT000000500086",1
"AUT000000600106",1
"AUT000000600111",1
"AUT000000600118",1
"AUT000000800185",0
"AUT000001000248",0
"AUT000001100271",1
"AUT000001100295",1
"AUT000001300299",1
"AUT000001300300",1
"AUT000001600320",0
"AUT000001700342",0
"AUT000001800358",1
"AUT000001800366",0
"AUT000001800367",1
"AUT000001900376",0
"AUT000002000393",1
"AUT000002000406",1
"AUT000002100422",1
"AUT000002400488",1
"AUT000002500504",1
"AUT000002500514",1
"AUT000002600539",0
"AUT000002800592",0
"AUT000002800596",0
"AUT000003000662",0
"AUT000003000663",0
"AUT000003200676",1
"AUT000003200705",0
"AUT000003400713",0
"AUT000003600746",0
"AUT000003700781",1
"AUT000003800806",1
"AUT000003800809",1
"AUT000003900833",1
"AUT000003900837",1
"AUT000004000866",1
"AUT000004000879",0
"AUT000004100901",1
"AUT000004200939",0
"AUT000004400971",0
"AUT000004400990",0
"AUT000004501010",1
"AUT000004601049",1
"AUT000004701068",1
"AUT000005101176",0
"AUT000005201213",1
"AUT000005201226",1
"AUT000005301234",1
"AUT000005601317",1
"AUT000005601326",1
"AUT000005701345",1
"AUT000005801365",0
"AUT000005801375",0
"AUT000005901401",1
"AUT000005901414",0
"AUT000005901416",1
"AUT000006001433",1
"AUT000006101468",0
"AUT000006101472",0
"AUT000006201481",1
"AUT000006301511",0
"AUT000006301514",1
"AUT000006301533",1
"AUT000006401545",0
"AUT000006401549",0
"AUT000006401553",1
"AUT000006401567",0
"AUT000006601607",1
"AUT000006601615",1
"AUT000006701639",1
"AUT000006901700",1
"AUT000006901709",1
"AUT000007001735",0
"AUT000007001739",1
"AUT000007101751",1
"AUT000007101771",1
"AUT000007201802",1
"AUT000007301848",1
"AUT000007401855",0
"AUT000007401863",1
"AUT000007401866",1
"AUT000007501910",0
"AUT000007701922",1
"AUT000007701943",0
"AUT000008001998",1
"AUT000008002002",1
"AUT000008102040",1
"AUT000008202074",1
"AUT000008202081",1
"AUT000008302086",1
"AUT000008302098",0
"AUT000008402102",0
"AUT000008402103",1
"AUT000008402111",1
"AUT000008402133",1
"AUT000008402135",1
"AUT000008502136",1
"AUT000008502153",1
"AUT000008502154",1
"AUT000008602184",0
"AUT000008602192",0
"AUT000008802234",0
"AUT000008902239",0
"AUT000008902240",0
"AUT000009102300",1
"AUT000009102301",0
"AUT000009202328",1
"AUT000009202333",0
"AUT000009302355",0
"AUT000009402387",1
"AUT000009502403",1
"AUT000009502410",1
"AUT000009502426",0
"AUT000009602433",1
"AUT000009702460",0
"AUT000009802484",0
"AUT000010402604",0
"AUT000010402609",0
"AUT000010402615",1
"AUT000010502632",1
"AUT000010602651",1
"AUT000010602652",1
"AUT000010702682",0
"AUT000010802731",1
"AUT000010802732",1
"AUT000010902762",1
"AUT000011102799",1
"AUT000011302854",0
"AUT000011302859",0
"AUT000011402895",0
"AUT000011402896",1
"AUT000011502897",0
"AUT000011502907",1
"AUT000011602931",0
"AUT000011702954",0
"AUT000011702959",0
"AUT000012003011",0
"AUT000012003019",0
"AUT000012103043",1
"AUT000012103070",0
"AUT000012203080",1
"AUT000012303089",1
"AUT000012303095",1
"AUT000012503124",0
"AUT000012503126",0
"AUT000012703165",0
"AUT000012703183",0
"AUT000012703188",0
"AUT000012803196",1
"AUT000012803223",1
"AUT000012803227",1
"AUT000013003270",1
"AUT000013103295",0
"AUT000013103307",1
"AUT000013203329",0
"AUT000013203337",0
"AUT000013203350",1
"AUT000013303374",1
"AUT000013403389",0
"AUT000013503411",1
"AUT000013503418",1
"AUT000013703453",0
"AUT000013803493",1
"AUT000013803500",0
"AUT000013903514",0
"AUT000013903526",1
"AUT000013903533",1
"AUT000014003560",1
"AUT000014003564",1
"AUT000014303615",0
"AUT000014303616",1
"AUT000014303622",0
"AUT000014403646",0
"AUT000014403672",0
"AUT000014503690",0
"AUT000014603709",1
"AUT000014703754",1
"AUT000014903765",1
"AUT000015003788",0
"AUT000015003792",1
"AUT000015103816",1
"AUT000015103817",1
"AUT000015103819",1
"AUT000015103838",1
"AUT000015203843",0
"AUT000015303863",0
"AUT000015303878",1
"AUT000015403909",1
"AUT000015503930",1
"AUT000015503933",1
"AUT000015603943",0
"AUT000015803950",0
"AUT000015803955",0
"AUT000015803961",1
"AUT000015903982",1
"AUT000015903995",0
"AUT000016004009",0
"AUT000016304037",0
"AUT000016304039",1
"AUT000016304048",1
"AUT000016304068",1
"AUT000016404082",1
"AUT000016504092",1
"AUT000016504112",1
"AUT000016504118",1
"AUT000016704149",1
"AUT000016804195",0
"AUT000016904208",0
"AUT000017004232",0
"AUT000017004234",0
"AUT000017004258",1
"AUT000017204299",1
"AUT000017204301",0
"AUT000017304347",1
"AUT000017504362",1
"AUT000017504364",0
"AUT000017604379",1
"AUT000017604384",0
"AUT000017704409",1
"AUT000017704429",1
"AUT000017904442",0
"AUT000018104492",0
"AUT000018204526",1
"AUT000018204533",0
"AUT000018204551",1
"AUT000018304555",0
"AUT000018404565",0
"AUT000018504594",0
"AUT000018704631",1
"AUT000018904664",0
"AUT000018904687",0
"AUT000018904690",0
"AUT000019004700",0
"AUT000019104748",0
"BEL000000200040",1
"BEL000000200050",0
"BEL000000200056",1
"BEL000000200064",1
"BEL000000400124",0
"BEL000000400128",1
"BEL000000500133",1
"BEL000000700195",1
"BEL000000800207",0
"BEL000000900214",1
"BEL000000900223",1
"BEL000001000266",0
"BEL000001100288",1
"BEL000001200324",1
"BEL000001200330",0
"BEL000001300361",0
"BEL000001400389",0
"BEL000001700459",1
"BEL000001900501",0
"BEL000002100541",1
"BEL000002100555",0
"BEL000002200574",1
"BEL000002200582",0
"BEL000002300595",0
"BEL000002600652",1
"BEL000002700678",1
"BEL000002800697",0
"BEL000002800706",1
"BEL000002800711",0
"BEL000002900748",0
"BEL000003000759",0
"BEL000003000768",1
"BEL000003100799",1
"BEL000003100818",1
"BEL000003200831",0
"BEL000003300860",1
"BEL000003300863",1
"BEL000003400889",1
"BEL000003400904",1
"BEL000003500936",0
"BEL000003500945",0
"BEL000003500946",1
"BEL000003600964",1
"BEL000003600975",1
"BEL000003801035",1
"BEL000003801036",1
"BEL000004001052",1
"BEL000004001053",1
"BEL000004001071",1
"BEL000004201119",0
"BEL000004201120",0
"BEL000004401156",0
"BEL000004401160",0
"BEL000004601232",0
"BEL000004701275",1
"BEL000004901324",1
"BEL000004901336",1
"BEL000005001353",0
"BEL000005101382",1
"BEL000005101386",1
"BEL000005201402",0
"BEL000005201404",0
"BEL000005301432",0
"BEL000005301447",1
"BEL000005501472",0
"BEL000005501478",1
"BEL000005601522",1
"BEL000005601524",1
"BEL000005701529",1
"BEL000005701530",0
"BEL000005701543",1
"BEL000005801569",0
"BEL000005901598",0
"BEL000005901605",0
"BEL000005901616",0
"BEL000006001641",1
"BEL000006001649",0
"BEL000006101673",1
"BEL000006201693",1
"BEL000006301727",0
"BEL000006301729",0
"BEL000006301734",0
"BEL000006301748",0
"BEL000006501808",1
"BEL000006501815",1
"BEL000006601827",0
"BEL000006601833",1
"BEL000006701855",1
"BEL000006701872",1
"BEL000006901904",1
"BEL000006901913",0
"BEL000006901932",1
"BEL000007101972",1
"BEL000007101975",1
"BEL000007202000",0
"BEL000007202020",1
"BEL000007502079",0
"BEL000007502096",0
"BEL000007602110",0
"BEL000007602113",1
"BEL000007902165",0
"BEL000007902177",1
"BEL000008002196",0
"BEL000008002208",1
"BEL000008102234",0
"BEL000008202248",0
"BEL000008302274",1
"BEL000008402305",1
"BEL000008602339",0
"BEL000008602344",0
"BEL000008602350",1
"BEL000008702375",0
"BEL000008802410",0
"BEL000008802415",0
"BEL000008902432",0
"BEL000008902435",1
"BEL000009002481",1
"BEL000009102508",1
"BEL000009202522",0
"BEL000009202534",1
"BEL000009402718",1
"BEL000009602776",1
"BEL000009602791",1
"BEL000009702797",1
"BEL000009702810",0
"BEL000009802836",0
"BEL000009902857",1
"BEL000009902864",1
"BEL000010002881",1
"BEL000010102912",1
"BEL000010102936",1
"BEL000010202947",0
"BEL000010202961",1
"BEL000010302994",1
"BEL000010403021",1
"BEL000010503042",1
"BEL000010803125",0
"BEL000010803149",0
"BEL000011003191",1
"BEL000011003202",1
"BEL000011003207",1
"BEL000011103217",1
"BEL000011103219",1
"BEL000011203270",1
"BEL000011303306",1
"BEL000011403320",0
"BEL000011403336",0
"BEL000011403341",1
"BEL000011503377",1
"BEL000011703392",1
"BEL000011703397",0
"BEL000011803410",1
"BEL000011803418",1
"BEL000011903442",1
"BEL000011903467",1
"BEL000012003502",1
"BEL000012103506",1
"BEL000012103508",1
"BEL000012103521",0
"BEL000012303570",0
"BEL000012403599",0
"BEL000012503600",1
"BEL000012503605",0
"BEL000012603674",1
"BEL000012703709",1
"BEL000012703721",0
"BEL000012803732",0
"BEL000012803736",1
"BEL000012903809",1
"BEL000012903834",1
"BEL000013003872",0
"BEL000013003876",1
"BEL000013103899",0
"BEL000013303947",0
"BEL000013403961",1
"BEL000013403973",1
"BEL000013503984",0
"BEL000013503994",1
"BEL000013604018",1
"BEL000013604023",1
"BEL000013704032",0
"BEL000013704053",0
"BEL000013904071",1
"BEL000013904089",1
"BEL000014004116",1
"BEL000014104137",1
"BEL000014104160",1
"BEL000014104162",0
"BEL000014204251",0
"BEL000014304302",1
"BEL000014404310",0
"BEL000014404323",1
"BEL000014404329",1
"BEL000014504342",0
"BEL000014504351",0
"BEL000014604382",1
"BEL000014604392",1
"BEL000014804438",1
"BEL000014804447",1
"BEL000014904473",1
"BEL000014904478",1
"BEL000015004494",0
"BEL000015004512",1
"BEL000015104535",0
"BEL000015204568",1
"BEL000015204578",0
"BEL000015304595",1
"BEL000015304597",1
"BEL000015404615",1
"BEL000015404642",1
"BEL000015504665",1
"BEL000015604679",1
"BEL000015604686",1
"BEL000015804699",1
"BEL000015804713",0
"BEL000015804714",0
"BEL000015904741",1
"BEL000015904753",1
"BEL000015904756",1
"BEL000016004778",0
"BEL000016004793",1
"BEL000016104807",1
"BEL000016204838",1
"BEL000016204860",1
"BEL000016304862",1
"BEL000016304889",0
"BEL000016404907",0
"BEL000016504930",0
"BEL000016604958",1
"BEL000016604960",0
"BEL000016804995",1
"BEL000016905009",1
"BEL000017005090",1
"BEL000017005092",1
"BEL000017105153",1
"BEL000017305222",1
"BEL000017405236",1
"BEL000017405246",0
"BEL000017605300",1
"BEL000017705337",0
"BEL000017705343",0
"BEL000017805406",0
"BEL000018005436",1
"BEL000018205470",0
"BEL000018505547",0
"BEL000018705607",1
"BEL000018705633",0
"BEL000018805662",0
"BEL000018805669",1
"BEL000019005702",1
"BEL000019105716",0
"BEL000019105718",0
"BEL000019105731",1
"BEL000019205762",0
"BEL000019205775",1
"BEL000019305787",1
"BEL000019405836",1
"BEL000019505847",1
"BEL000019705892",1
"BEL000019705911",1
"BEL000019905954",1
"BEL000019905967",0
"BEL000019905972",0
"BEL000020006002",0
"BEL000020006006",0
"BEL000020206042",0
"BEL000020206046",1
"BEL000020206059",0
"BEL000020306084",1
"BEL000020406105",0
"BEL000020906232",0
"BEL000021006237",0
"BEL000021006244",0
"BEL000021206285",1
"BEL000021306318",0
"BEL000021306327",0
"BEL000021406347",1
"BEL000021406353",1
"BEL000021606427",1
"BEL000021806458",0
"BEL000021806466",1
"BEL000021806484",1
"BEL000021906505",0
"BEL000021906507",1
"BEL000021906511",0
"BEL000022006530",1
"BEL000022006554",1
"BEL000022206587",0
"BEL000022206608",1
"BEL000022306629",1
"BEL000022306641",1
"BEL000022406669",1
"BEL000022506685",0
"BEL000022506690",1
"BEL000022606724",1
"BEL000022606739",1
"BEL000022706745",1
"BEL000022706768",1
"BEL000022806781",1
"BEL000022906812",1
"BEL000022906816",1
"BEL000022906828",1
"BEL000022906830",1
"BEL000023006866",1
"BEL000023106889",1
"BEL000023106899",0
"BEL000023206922",1
"BEL000023306945",1
"BEL000023406968",0
"BEL000023707050",1
"BEL000023707071",1
"BEL000023807085",0
"BEL000023807093",1
"BEL000023907122",1
"BEL000023907142",0
"BEL000024007151",0
"BEL000024007167",1
"BEL000024107184",1
"BEL000024107189",0
"BEL000024107199",1
"BEL000024307240",1
"BEL000024307250",0
"BEL000024307262",1
"BEL000024307271",0
"BEL000024407272",0
"BEL000024407280",0
"BEL000024407289",1
"BEL000024507331",1
"BEL000024607348",1
"BEL000024707374",1
"BEL000024707391",1
"BEL000024807407",1
"BEL000024807414",1
"BEL000024907446",0
"BEL000024907459",1
"BEL000024907472",1
"BEL000025007494",0
"BEL000025007502",0
"BEL000025107506",1
"BEL000025107510",1
"BEL000025107525",0
"BEL000025107526",1
"BEL000025207540",1
"BEL000025207560",1
"BEL000025307588",1
"BEL000025407615",1
"BEL000025607630",0
"BEL000025607631",0
"BEL000025607633",1
"BEL000025707674",1
"BEL000025807693",0
"BEL000025807700",1
"BEL000026007750",0
"BEL000026007754",0
"BEL000026007761",1
"BEL000026107788",1
"BEL000026207815",1
"BEL000026207835",0
"BEL000026307864",0
"BEL000026307873",1
"BEL000026507933",1
"BEL000026707956",1
"BEL000026908024",1
"BEL000027008033",1
"BEL000027008063",1
"BEL000027108093",0
"BEL000027208102",0
"BEL000027208106",0
"BEL000027208122",0
"BEL000027208127",1
"BEL000027308147",0
"BEL000027408169",0
"BEL000027508199",0
"BEL000027608215",1
"BEL000027608227",1
"BEL000027608234",1
"BEL000027708256",1
"BEL000027808296",1
"BEL000027808315",1
"BEL000027908340",1
"BEL000028008357",1
"BEL000028008365",1
"BEL000028208422",1
"BEL000028208446",1
"BEL000028308457",0
"BEL000028408495",0
"BEL000028508525",1
"BEL000028608545",1
"BEL000028608546",1
"BGR000000100001",0
"BGR000000100007",0
"BGR000000100010",0
"BGR000000100011",0
"BGR000000200027",0
"BGR000000200029",0
"BGR000000300044",0
"BGR000000500097",0
"BGR000000500110",0
"BGR000000500113",0
"BGR000000500120",1
"BGR000000500122",1
"BGR000000600131",0
"BGR000000700171",0
"BGR000000700178",0
"BGR000000800193",0
"BGR000000800200",0
"BGR000000800216",0
"BGR000000800218",0
"BGR000000800220",1
"BGR000000900246",0
"BGR000001000267",0
"BGR000001200286",1
"BGR000001200288",0
"BGR000001200298",0
"BGR000001400309",1
"BGR000001400318",0
"BGR000001400322",1
"BGR000001400335",0
"BGR000001500356",0
"BGR000001600384",1
"BGR000001600386",1
"BGR000001600396",1
"BGR000001700433",1
"BGR000001800452",1
"BGR000001800461",0
"BGR000001800463",0
"BGR000001900476",0
"BGR000001900477",1
"BGR000001900489",1
"BGR000002100538",0
"BGR000002200542",0
"BGR000002200546",0
"BGR000002200547",1
"BGR000002200552",1
"BGR000002200563",0
"BGR000002200574",1
